gene_id,gene_short_name,cell_group,marker_score,mean_expression,fraction_expressing,specificity,pseudo_R2,marker_test_p_value,marker_test_q_value,partition_assignment
ENSG00000204525,HLA-C,7,0.16953847427934457,10.797914010739014,0.9946286614624364,0.1704540406366999,0.15603421889233443,9.276307475998109e-216,3.716942195172634e-210,Tc/NK
ENSG00000234745,HLA-B,7,0.18868634999507655,27.571493874676175,0.9984960252094822,0.18897055694887777,0.1442636530313005,1.7582145674251751e-199,7.045025114507282e-194,Tc/NK
ENSG00000164674,SYTL3,7,0.18182132250843416,0.8028532034063476,0.46959822387739025,0.3871848598726958,0.09438108604395587,9.049440881930114e-131,3.626038565862341e-125,Tc/NK
ENSG00000136950,ARPC5L,7,0.18063020896464202,1.5270505287788534,0.6927594356513643,0.2607401641448668,0.07605147825207398,1.2597112475202223e-105,5.047562191913729e-100,Tc/NK
ENSG00000185885,IFITM1,7,0.27946460548031377,7.901768603494638,0.9564563489221514,0.2921875167593876,0.30833760186301484,0,0,Tc/NK
ENSG00000172543,CTSW,7,0.30459546708206753,4.9296018443107155,0.8716608178758146,0.3494426511270158,0.25817275751895585,0,0,Tc/NK
ENSG00000213402,PTPRCAP,7,0.20609036198078517,2.2840771428915616,0.8059156341760366,0.2557220051841912,0.12621362147185058,1.4402377974004516e-174,5.770917635159818e-169,Tc/NK
ENSG00000180644,PRF1,7,0.17993097282425977,1.5623674639677216,0.4946644703860202,0.3637434738012363,0.0847638590829526,1.431030056137477e-117,5.734022952538379e-112,Tc/NK
ENSG00000134539,KLRD1,7,0.2068394735202843,0.7643021232077126,0.4158848385017546,0.49734795398032206,0.0972886192275635,9.188953938278377e-135,3.68194033143664e-129,Tc/NK
ENSG00000100450,GZMH,7,0.3229714835911958,2.487703229298041,0.6694120174747548,0.4824703996345209,0.20609037350181436,2.8798004206929538e-285,1.153912990168301e-279,Tc/NK
ENSG00000198668,CALM1,7,0.16942316352464856,4.714846651514265,0.9465730860130345,0.17898582373418082,0.0945638711087681,5.077105656855739e-131,2.0343556198568399e-125,Tc/NK
ENSG00000166710,B2M,7,0.17481819795384196,49.41154291816573,0.9997851464584975,0.17485576633449107,0.24143451225247503,0,0,Tc/NK
ENSG00000189067,LITAF,7,0.24384106150873044,2.4025883854218844,0.8348492444317124,0.2920779567509997,0.15053753170395265,3.7320788893687106e-208,1.4954141543389273e-202,Tc/NK
ENSG00000271503,CCL5,7,0.2090593224584363,9.549976588807057,0.8671488935042613,0.24108814994112537,0.219687376972478,3.1446345434055956e-304,1.260029904466275e-298,Tc/NK
ENSG00000173762,CD7,7,0.23232617444534648,2.8880184605888037,0.7398123612404212,0.3140339180813526,0.14462648867690736,5.542106727949655e-200,2.220677829035603e-194,Tc/NK
ENSG00000077984,CST7,7,0.2814399096122571,2.8512504381915504,0.7686743536489293,0.3661367239276946,0.20802186945332526,5.8601904054354356e-288,2.3481314139347356e-282,Tc/NK
ENSG00000197540,GZMM,7,0.2760264334641529,1.7612002025371891,0.7438945785289695,0.3710558477385161,0.19148008711686662,6.243021943840226e-265,2.5015289487212278e-259,Tc/NK
ENSG00000007264,MATK,7,0.1922816224521582,0.9627082508425845,0.5523168373558691,0.34813644894962203,0.09434111568263343,1.0268557358195356e-130,4.114528784970014e-125,Tc/NK
ENSG00000105374,NKG7,7,0.41193382439369225,15.385880665950465,0.9719974217575019,0.4238013549962515,0.5078172142169003,0,0,Tc/NK
ENSG00000160255,ITGB2,7,0.17983366740427634,3.1426766076706962,0.8357086585977226,0.21518703384745141,0.08311541702585994,2.609469369725661e-115,1.0455935006941145e-109,Tc/NK
ENSG00000117632,STMN1,8,0.5375995823388796,5.305781590288171,0.917910447761194,0.5856775937675599,0.5651710442273206,4.5414428640392215e-99,1.8197198240776038e-93,Cycling
ENSG00000092853,CLSPN,8,0.4040118639834105,0.4522369878122561,0.5597014925373134,0.7218345303170268,0.36800942811925885,4.648979723333308e-65,1.86280898330187e-59,Cycling
ENSG00000117724,CENPF,8,0.4067339672418172,0.7857195131786234,0.5149253731343284,0.7898891537739637,0.32416539641569775,1.6655425863237783e-57,6.673695899992474e-52,Cycling
ENSG00000171848,RRM2,8,0.5176542412563757,0.7495079041508825,0.5970149253731343,0.8670708541044294,0.42022901961134584,4.6411436603135215e-74,1.8596691355383455e-68,Cycling
ENSG00000164104,HMGB2,8,0.45545204015416035,4.45871433673708,0.9402985074626866,0.48436963000521815,0.5262814825477798,2.354189784971233e-92,9.433050133196932e-87,Cycling
ENSG00000151725,CENPU,8,0.44599895442505144,0.8114292663165686,0.7014925373134329,0.6357857435420946,0.421965581886489,2.3293213495925168e-74,9.333404302109247e-69,Cycling
ENSG00000196230,TUBB,8,0.3806267510761954,5.300909284778119,0.9104477611940298,0.4180654479033622,0.34459400707067755,5.035478304187807e-61,2.0176758726616206e-55,Cycling
ENSG00000166508,MCM7,8,0.4256020853584187,1.0826381673023096,0.7835820895522388,0.5431493279812201,0.4382311021473802,3.653247400073286e-77,1.4638270072301652e-71,Cycling
ENSG00000146670,CDCA5,8,0.3818760916284054,0.2675542123939218,0.44029850746268656,0.867311801325531,0.3035381396066556,5.955417131964677e-54,2.38628800144119e-48,Cycling
ENSG00000122952,ZWINT,8,0.4070124768548897,0.3175507369056601,0.5,0.8140249537097795,0.36420320628277525,2.1049947644083992e-64,8.434545621403303e-59,Cycling
ENSG00000170312,CDK1,8,0.4242622469316746,0.3159269845110168,0.5,0.8485244938633492,0.3414162320418547,1.776430588579413e-60,7.118015253990622e-55,Cycling
ENSG00000148773,MKI67,8,0.5658517243209042,1.1416328238422888,0.6567164179104478,0.8616378529431951,0.4905613624895952,3.438275569325533e-86,1.3776895144241865e-80,Cycling
ENSG00000165480,SKA3,8,0.38046061454304103,0.3062411518432575,0.41044776119402987,0.9269404063412272,0.31272218225809173,1.559058302568265e-55,6.247021893726832e-50,Cycling
ENSG00000137804,NUSAP1,8,0.4990439429135958,0.7805846702199775,0.6343283582089553,0.7867280982402568,0.43078369401877453,7.028176623126308e-76,2.8161341474737267e-70,Cycling
ENSG00000166803,PCLAF,8,0.4872744658354368,0.6362945161650163,0.6343283582089553,0.7681738637876298,0.447040132226769,1.1056003126754217e-78,4.430052004865401e-73,Cycling
ENSG00000127564,PKMYT1,8,0.6018827869142701,0.566245506784369,0.6268656716417911,0.9601463505537166,0.5102662986712215,1.3678629885819822e-89,5.480917566208916e-84,Cycling
ENSG00000131153,GINS2,8,0.38350832816779423,0.4060790677681302,0.48507462686567165,0.790617168838222,0.32986819328551453,1.7342021310985914e-58,6.948809203141568e-53,Cycling
ENSG00000167513,CDT1,8,0.4800486226360088,0.5652845826876749,0.6268656716417911,0.7657918503955378,0.4489300874926449,5.219925021797717e-79,2.091582196834171e-73,Cycling
ENSG00000131747,TOP2A,8,0.43480837963777375,0.5856026772168259,0.5373134328358209,0.8092267065480789,0.3422375862549364,1.2824368082498932e-60,5.1386216957126624e-55,Cycling
ENSG00000167900,TK1,8,0.5315291101678614,0.6703273772585763,0.6343283582089553,0.8379400089705109,0.4862237010691085,1.9263801812666474e-85,7.718851275920955e-80,Cycling
ENSG00000089685,BIRC5,8,0.4229037634819567,0.4305261950436928,0.48507462686567165,0.8718323739474184,0.35800948280350303,2.4576551428517777e-63,9.847627544995645e-58,Cycling
ENSG00000176890,TYMS,8,0.6697184423911414,1.7768943606163188,0.835820895522388,0.8012702792894013,0.6380460408080417,1.1620018465993812e-111,4.656048439175992e-106,Cycling
ENSG00000132646,PCNA,8,0.39915897547853596,0.847814081907072,0.6865671641791045,0.5813837251535198,0.36889866314581465,3.2667855135908822e-65,1.3089748210117577e-59,Cycling
ENSG00000093009,CDC45,8,0.3773148506225783,0.2746910910998529,0.4701492537313433,0.802542698149611,0.3254824201333523,9.877945781459106e-58,3.958013851064412e-52,Cycling
ENSG00000100162,CENPM,8,0.4042725872935203,0.5218430907137163,0.5895522388059702,0.6857281860421736,0.37585674745678016,2.0655413765672807e-66,8.276459052594969e-61,Cycling
ENSG00000143870,PDIA6,9,0.3499333736364981,2.916180102742579,0.9107142857142857,0.38424056713027244,0.31602740380255856,3.8037830632436827e-31,1.5241454431772378e-25,PC
ENSG00000211592,IGKC,9,0.36203361818169383,21.595100116209657,0.5535714285714286,0.6539962134895114,0.25936032599144604,7.487304967725993e-26,3.0001032021280636e-20,PC
ENSG00000004468,CD38,9,0.37400462740277457,0.9264077948416638,0.8214285714285714,0.4553099811859864,0.3214116522768546,1.1952165477066883e-31,4.7891370893368834e-26,PC
ENSG00000132465,JCHAIN,9,0.7483606725949263,64.32896351572916,0.9821428571428571,0.7619672302784705,0.801348321563394,1.9388895401309384e-76,7.76897527614146e-71,PC
ENSG00000170476,MZB1,9,0.5941002462057937,8.439866860324923,0.9464285714285714,0.6277285620287631,0.6580159917070889,4.6626133416365034e-63,1.8682718650870138e-57,PC
ENSG00000239264,TXNDC5,9,0.613858434806763,1.7202939815939715,0.8571428571428571,0.7161681739412236,0.6137867791595711,6.252146883317367e-59,2.5051852389702024e-53,PC
ENSG00000155660,PDIA4,9,0.4386147538349174,2.4406758115562086,0.9107142857142857,0.48161620028932106,0.45018322137377514,1.1476939131496781e-43,4.598717694477708e-38,PC
ENSG00000164938,TP53INP1,9,0.3255521885331834,0.5593275781365002,0.7857142857142857,0.41433914904223346,0.25528695457784617,1.7993466692589616e-25,7.209838155987119e-20,PC
ENSG00000044574,HSPA5,9,0.32668831806610144,6.645221115356767,0.9285714285714286,0.3518181886865708,0.22499132848450468,1.226255210068168e-22,4.9135065263263434e-17,PC
ENSG00000110777,POU2AF1,9,0.4145066525299212,0.6321211916710544,0.7857142857142857,0.5275539214017179,0.39329625179055017,2.3315779089450381e-38,9.342446154910052e-33,PC
ENSG00000139193,CD27,9,0.35333496524429275,1.1533076219409184,0.8214285714285714,0.4301469142104434,0.33441302043704774,7.303747200491441e-33,2.9265530732593166e-27,PC
ENSG00000134285,FKBP11,9,0.3593162875413534,2.1917112369233442,0.8928571428571429,0.40243424204631584,0.3237764600955098,7.188480193882501e-32,2.880366505847167e-26,PC
ENSG00000166598,HSP90B1,9,0.5470669059014042,22.14214258567203,1,0.5470669059014042,0.60696822707912,2.705642237796208e-58,1.084129199547038e-52,PC
ENSG00000150967,ABCB9,9,0.34485399064353467,0.25879628287028184,0.4642857142857143,0.7427624413860746,0.2760991632813017,2.0413283071323156e-27,8.179439220414618e-22,PC
ENSG00000211890,IGHA2,9,0.4047099383720979,7.016234042143511,0.48214285714285715,0.8393983906976845,0.254018889089018,2.364094362417573e-25,9.472736982658221e-20,PC
ENSG00000211895,IGHA1,9,0.6760001687768701,61.26939542588934,0.8571428571428571,0.7886668635730152,0.6478520063254765,4.14166836659292e-62,1.6595333811468502e-56,PC
ENSG00000166794,PPIB,9,0.4036012481665662,13.599095102113898,1,0.4036012481665662,0.6790887453894073,5.033938882895371e-65,2.017059038865112e-59,PC
ENSG00000048462,TNFRSF17,9,0.6367125558219698,1.1749081345354166,0.8214285714285714,0.7751283288267459,0.637458908411681,3.864249975089855e-61,1.5483740510187042e-55,PC
ENSG00000166562,SEC11C,9,0.4427855589915734,3.681693711400317,0.9107142857142857,0.48619590791231593,0.5282791023782071,5.942879294670738e-51,2.3812641903402072e-45,PC
ENSG00000074695,LMAN1,9,0.3628685127783134,1.724334303486213,0.8928571428571429,0.406412734311711,0.3164604364815886,3.465602870170109e-31,1.3886393452542013e-25,PC
ENSG00000074842,MYDGF,9,0.36472064090135303,2.696598838822418,0.9107142857142857,0.40047756647991706,0.4371830932679888,1.8737494348526446e-42,7.507964085499759e-37,PC
ENSG00000128228,SDF2L1,9,0.35857743116660173,1.457353861764744,0.9107142857142857,0.3937320812809745,0.3634753911962064,1.4147225413922697e-35,5.6686800455555134e-30,PC
ENSG00000254709,IGLL5,9,0.42747765726881376,1.5090915848129056,0.6428571428571429,0.6649652446403769,0.42744374191479984,1.5184499768612393e-41,6.084307581284837e-36,PC
ENSG00000211677,IGLC2,9,0.3652417741456838,5.153353151845652,0.4642857142857143,0.7866745904676267,0.24555072890988644,1.4636739698543252e-24,5.864824503288693e-19,PC
ENSG00000099958,DERL3,9,0.4927061126200338,3.2433162232251767,0.9464285714285714,0.5205951378626772,0.4826796692112259,1.0668241572895744e-46,4.2746790523267413e-41,PC
ENSG00000150681,RGS18,10,0.6668016127518606,9.668959972787738,0.8053333333333333,0.827982135039562,0.5825132424627442,7.663236932749577e-195,3.0705977330572935e-189,Plt
ENSG00000168497,CAVIN2,10,0.862739718527451,19.469561620922832,0.9333333333333333,0.9243639841365546,0.8275854586275497,4.802650253223009e-277,1.9243835352644338e-271,Plt
ENSG00000169704,GP9,10,0.8059865902523901,12.717405111160188,0.8666666666666667,0.9299845272142961,0.7318671312269395,7.32482668468513e-245,2.934999453939854e-239,Plt
ENSG00000163737,PF4,10,0.886199093393909,17.560174447268924,0.9493333333333334,0.9334962360188648,0.862681891028847,7.175669962787891e-289,2.8752335487294056e-283,Plt
ENSG00000163736,PPBP,10,0.8965253870363816,100.9342218864316,0.9626666666666667,0.9312936845945793,0.8767761697693441,1.267707844701726e-293,5.0796039170922395e-288,Plt
ENSG00000113140,SPARC,10,0.8456329712671987,18.86802364468844,0.936,0.9034540291316225,0.8241021412832525,7.1520826696465554e-276,2.8657823090660174e-270,Plt
ENSG00000124491,F13A1,10,0.7884467294102963,12.729520959363853,0.888,0.8878904610476309,0.7304862666005799,2.129877161189965e-244,8.534247394715295e-239,Plt
ENSG00000180573,HIST1H2AC,10,0.7672724513948049,16.493191582824238,0.92,0.8339917949943532,0.7281168984975122,1.3295507891747375e-243,5.3274036481600395e-238,Plt
ENSG00000204420,MPIG6B,10,0.8076180947642292,13.868724358664835,0.9066666666666666,0.890755251578194,0.7675851104826679,7.362998560148474e-257,2.9502946190630125e-251,Plt
ENSG00000161911,TREML1,10,0.7439074171418185,7.740908912808275,0.8106666666666666,0.917648952066388,0.65387932943726,1.0307273086321427e-218,4.130041867504305e-213,Plt
ENSG00000127920,GNG11,10,0.8894686761495738,18.349461667609773,0.9466666666666667,0.9395795874819441,0.8581754859450863,2.371590957384887e-287,9.502775238964652e-282,Plt
ENSG00000101856,PGRMC1,10,0.574644024340124,5.699175704457483,0.76,0.7561105583422684,0.4952889065279133,9.720929408514777e-166,3.895098646556603e-160,Plt
ENSG00000120885,CLU,10,0.8003913189368763,21.433675993026835,0.912,0.877622060237803,0.753909775884189,2.899118786319145e-252,1.161653704727791e-246,Plt
ENSG00000137076,TLN1,10,0.5824329382386242,13.61771849163695,0.9146666666666666,0.6367707050713821,0.5756685869517515,1.482722745748972e-192,5.941151424396471e-187,Plt
ENSG00000095303,PTGS1,10,0.6863579906411278,6.13988402541622,0.7893333333333333,0.8695413732784558,0.5901898056723642,2.0857291117333753e-197,8.357349692386696e-192,Plt
ENSG00000154146,NRGN,10,0.8136182537740441,15.747089008519106,0.9466666666666667,0.8594559018739902,0.8235617585947106,1.0873912365804106e-275,4.357089693678779e-270,Plt
ENSG00000035403,VCL,10,0.6046464616770386,8.019417144982498,0.7946666666666666,0.7608806145264748,0.5230960446804731,5.22521337887406e-175,2.0937011992078052e-169,Plt
ENSG00000166091,CMTM5,10,0.6825450175686438,6.168622164714903,0.7386666666666667,0.9240230382246982,0.572678491344488,1.4785316228631785e-191,5.924357930282927e-186,Plt
ENSG00000072110,ACTN1,10,0.578468281222489,4.906145435102752,0.7626666666666667,0.7584811379665501,0.5196973288755035,7.1039968762955315e-174,2.846514716356609e-168,Plt
ENSG00000005961,ITGA2B,10,0.7163432256433312,8.35459305369313,0.8106666666666666,0.8836470711060829,0.6356392861328295,1.3164344068255294e-212,5.27484735339735e-207,Plt
ENSG00000101335,MYL9,10,0.8374389726522191,26.45543520511907,0.904,0.9263705449692688,0.7796629398957128,6.41128768776938e-261,2.5689516861876884e-255,Plt
ENSG00000064601,CTSA,10,0.6162848939451094,10.905419557522487,0.9093333333333333,0.6777326546317186,0.6319918570248556,2.1879200872993243e-211,8.766820756201409e-206,Plt
ENSG00000101162,TUBB1,10,0.8850475748663478,29.179450125236773,0.936,0.9455636483614827,0.8407786934638115,1.7284603013438375e-281,6.92580215066065e-276,Plt
ENSG00000100351,GRAP2,10,0.5992223785214307,5.994116428645169,0.7626666666666667,0.7856936781312465,0.5247652080330485,1.450208243844251e-175,5.810868416424407e-170,Plt
ENSG00000156265,MAP3K7CL,10,0.5724306142664133,5.626784412111651,0.6506666666666666,0.8797601653684631,0.4539582455212751,5.635166813077235e-152,2.2579662606655434e-146,Plt
ENSG00000198520,ARMH1,11,0.34075591773343855,0.9001487364261191,0.775,0.43968505513992073,0.3161194305916269,1.1446860439617745e-39,4.586665403271314e-34,HSPC
ENSG00000174059,CD34,11,0.5473811101486074,0.601008584282053,0.575,0.9519671480845346,0.4741076397350339,1.164051004237967e-58,4.664259249901194e-53,HSPC
ENSG00000118231,CRYGD,11,0.27100676087832676,0.125953296584188,0.275,0.9854791304666426,0.21086786751732692,5.253449204335989e-27,2.105015068583796e-21,HSPC
ENSG00000179348,GATA2,11,0.27313761115045226,0.5827603580114487,0.4375,0.6243145397724623,0.2614059846493528,4.348766044119665e-33,1.742515763750397e-27,HSPC
ENSG00000163751,CPA3,11,0.325,0.3364105784267075,0.325,1,0.25192840081133366,6.005198869999046e-32,2.406235145617658e-26,HSPC
ENSG00000170891,CYTL1,11,0.46283184511764836,0.49600044561960716,0.5125,0.9030865270588261,0.39505630320633983,3.7095732506918614e-49,1.4863963249662233e-43,HSPC
ENSG00000007062,PROM1,11,0.25463796116807946,0.1372381494745214,0.2625,0.9700493758783979,0.20074955553119037,8.689714081061163e-26,3.48189891456856e-20,HSPC
ENSG00000128040,SPINK2,11,0.5502495898286722,0.9484482413099077,0.6375,0.8631366114959564,0.4745640080153434,1.0258928710358375e-58,4.110670662810918e-53,HSPC
ENSG00000163453,IGFBP7,11,0.25990625017672714,0.7315374504513572,0.6875,0.37804545480251217,0.20418766745818998,3.348948749854069e-26,1.3418969724765267e-20,HSPC
ENSG00000113389,NPR3,11,0.3132193631230656,0.2372172226451783,0.3625,0.8640534155119051,0.2833728216277394,9.914752155643346e-36,3.9727618707490434e-30,HSPC
ENSG00000124766,SOX4,11,0.3734663043981738,2.995905478832006,0.8625,0.4330044108964334,0.3245437647211763,1.111345099349894e-40,4.4530709054870776e-35,HSPC
ENSG00000213722,DDAH2,11,0.2674100720186269,0.7445083787779689,0.7625,0.35070173379492053,0.24235654537709483,8.515366807617062e-31,3.412039356877696e-25,HSPC
ENSG00000156535,CD109,11,0.2631649958768469,0.3895861629763214,0.425,0.6192117550043457,0.23626619030299228,4.6035251433662595e-30,1.844595696745713e-24,HSPC
ENSG00000075618,FSCN1,11,0.2573786538347501,0.26400489208645167,0.4375,0.5882940659080003,0.25304493267811057,4.407569897168816e-32,1.7660779972363672e-26,HSPC
ENSG00000078399,HOXA9,11,0.3493371139547751,0.2935129169491949,0.4375,0.7984848318966289,0.3064131792033607,1.6815414640738073e-38,6.73780212322662e-33,HSPC
ENSG00000105810,CDK6,11,0.3804000551139452,1.3077769098638752,0.7875,0.4830476890335812,0.3954643049332578,3.313436067875047e-49,1.3276673249089883e-43,HSPC
ENSG00000233016,SNHG7,11,0.27611979700993394,1.5367983571228325,0.8375,0.32969528001186144,0.25324417348256784,4.170893572093109e-32,1.671243687189132e-26,HSPC
ENSG00000150782,IL18,11,0.2873335815846413,0.3799549370462051,0.55,0.5224246937902568,0.2689963565284181,5.313087456648192e-34,2.1289116391792774e-28,HSPC
ENSG00000257698,AC084033.3,11,0.42023282692680214,1.352882278935749,0.65,0.6465120414258494,0.38817958944553604,2.488648292229534e-48,9.971814615100365e-43,HSPC
ENSG00000149948,HMGA2,11,0.26654880723129376,0.14748604218846753,0.3,0.8884960241043125,0.2312784690085082,1.8338175952749236e-29,7.347960398858997e-24,HSPC
ENSG00000226777,FAM30A,11,0.2567654317945589,0.6331050515279328,0.5875,0.4370475434801002,0.20700145259952699,1.534755634580015e-26,6.1496430473113535e-21,HSPC
ENSG00000173801,JUP,11,0.3408607962656199,0.4711579315333266,0.5875,0.5801885893882891,0.280620841605921,2.1244320338825878e-35,8.512429205204819e-30,HSPC
ENSG00000185198,PRSS57,11,0.5938181707704155,1.2264888526281406,0.7,0.8483116725291651,0.5478041362136785,1.5986970015662106e-67,6.40585098951568e-62,HSPC
ENSG00000095932,SMIM24,11,0.5740017320437425,0.6728248669942544,0.675,0.8503729363611,0.5425862045266872,6.781909008400926e-67,2.7174566843941838e-61,HSPC
ENSG00000233236,LINC02573,11,0.3157950042758835,0.15394683730412267,0.325,0.9716769362334875,0.251928399666084,6.005200775207054e-32,2.4062359090192647e-26,HSPC
ENSG00000143416,SELENBP1,12,0.1926952085523565,0.29808772693934343,0.20481927710843373,0.9408060182262111,0.1450066315158488,1.700456862349731e-30,6.813594610886384e-25,RBC
ENSG00000159346,ADIPOR1,12,0.26103100328246986,3.355679231856599,0.7048192771084337,0.3703516798708547,0.2297383542700946,2.3825810017353075e-47,9.546811467473238e-42,RBC
ENSG00000136732,GYPC,12,0.33764706375990455,4.6539189512109695,0.8614457831325302,0.39195393415485424,0.3514217626950583,1.4952867787580646e-71,5.991494499541265e-66,RBC
ENSG00000082146,STRADB,12,0.21575729941738958,0.9100061085817445,0.3795180722891566,0.5685033603696297,0.17883695352518036,3.158054325746463e-37,1.265407103892002e-31,RBC
ENSG00000145335,SNCA,12,0.18586415975006249,2.430947585542038,0.54216867469879515,0.3428161168723375,0.1688600853675836,3.048043580815182e-35,1.2213266784839969e-29,RBC
ENSG00000158578,ALAS2,12,0.7065590147798994,7.3291741967052655,0.7108433734939759,0.9939728513005365,0.5897405223479579,4.706573774163804e-119,1.885886458717243e-113,RBC
ENSG00000147454,SLC25A37,12,0.6931712952158462,8.663782608406297,0.9156626506024096,0.7570160197752005,0.7159401868040042,2.7831354217708665e-144,1.115180098420212e-138,RBC
ENSG00000104765,BNIP3L,12,0.14682174360204234,1.349291131413601,0.4939759036144578,0.29722450534071987,0.09088286188589137,1.0420056788211485e-19,4.1752333945820365e-14,RBC
ENSG00000133742,CA1,12,0.3666150004773418,2.004153267463289,0.3674698795180723,0.9976736078563727,0.2716491605503155,1.1045637535888153e-55,4.425898595530096e-50,RBC
ENSG00000198876,DCAF12,12,0.2969733585907326,1.2360600393367085,0.4819277108433735,0.6162197190757701,0.2494263341365931,2.899023371901283e-51,1.161615472933869e-45,RBC
ENSG00000244734,HBB,12,0.9901092825887856,2526.3005715824866,1,0.9901092825887856,0.9999999999731546,2.8067585647749636e-201,1.1246457028368097e-195,RBC
ENSG00000223609,HBD,12,0.2340999634313498,1.2351870775438278,0.3253012048192771,0.7196406283260013,0.19321970655635592,4.353707855550572e-40,1.7444959080562697e-34,RBC
ENSG00000060138,YBX3,12,0.1906057522437682,1.4221833277664455,0.463855421686747,0.41091629704500676,0.14364889279953266,3.16831416952295e-30,1.2695181412144899e-24,RBC
ENSG00000166947,EPB42,12,0.13787574987215048,0.22668921162764316,0.14457831325301204,0.9536406032823742,0.09491013851133477,1.6360612690980656e-20,6.555566620374421e-15,RBC
ENSG00000206177,HBM,12,0.4678733122003635,2.6398935802081964,0.4759036144578313,0.9831262003197512,0.3632754070463417,6.54242950616682e-74,2.6214991636849956e-68,RBC
ENSG00000188536,HBA2,12,0.973190731404154,58.819914539337276,0.9939759036144579,0.9790888570490276,0.9776067058593937,8.96132373862239e-197,3.5907307314760825e-191,RBC
ENSG00000206172,HBA1,12,0.9717236916339196,87.66036077235279,1,0.9717236916339196,0.9999999998842473,2.806758680375925e-201,1.12464574915719e-195,RBC
ENSG00000086506,HBQ1,12,0.23301408601837276,0.9932709920238181,0.3674698795180723,0.6341039062139324,0.20300411173345734,4.932635093294844e-42,1.9764674208024977e-36,RBC
ENSG00000169877,AHSP,12,0.35909927299832156,1.4750669410838981,0.3614457831325301,0.9935079886286896,0.2667428699676567,1.0443662871938613e-54,4.184692163482827e-49,RBC
ENSG00000170315,UBB,12,0.2566157912056216,10.592323384301482,0.7650602409638554,0.3354190656703401,0.09018057548305648,1.4391967532099169e-19,5.76674625437188e-14,RBC
ENSG00000004939,SLC4A1,12,0.1876742856595404,0.3651881865550554,0.1927710843373494,0.9735603568588658,0.13606684458282814,1.023966530286499e-28,4.102951969535579e-23,RBC
ENSG00000013306,SLC25A39,12,0.46393138389866173,4.471302337332724,0.8132530120481928,0.5704637757568729,0.4576677240667416,1.0427280595453731e-92,4.178127916353546e-87,RBC
ENSG00000124098,FAM210B,12,0.33057224775398436,1.5466448004934394,0.54216867469879515,0.609722145857349,0.29057815640788237,1.8998957713558474e-59,7.612730364161172e-54,RBC
ENSG00000105701,FKBP8,12,0.15726384888564587,2.5207859499438134,0.6807228915662651,0.23102476915944437,0.06632453319394724,8.514911870123165e-15,3.4118570670633916e-9,RBC
ENSG00000090013,BLVRB,12,0.20051551114384383,1.8318288408764989,0.463855421686747,0.4322801928555594,0.12648369187386851,8.293824480031698e-27,3.323269118552861e-21,RBC
